,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
678,2678,Kids,Running,Pegasus Turbo,L,0.0,4240.24,1.21,0.0,06-11-2024,Retail,Pune,3483.11
679,2679,Men,Training,Flex Trainer,M,1.482213438735178,2758.08,0.04,0.0,2024-07-05,Online,Bangalore,2447.58
680,2680,Kids,Training,Metcon 7,L,1.482213438735178,6039.8633948635625,0.0,0.0,21-07-2025,Retail,Pune,1044.98
681,2681,Women,Running,Pegasus Turbo,8,1.482213438735178,5996.09,0.0,0.0,10-12-2024,Online,Delhi,3597.08
682,2682,Men,Basketball,LeBron 20,XL,4.0,6039.8633948635625,0.41,0.0,28-08-2024,Retail,Pune,3614.76
683,2683,Kids,Lifestyle,Dunk Low,XL,1.0,6039.8633948635625,0.0,0.0,12-06-2025,Online,Mumbai,1119.71
684,2684,Men,Lifestyle,Blazer Mid,L,0.0,6039.8633948635625,0.73,0.0,11-04-2025,Retail,Mumbai,1556.61
685,2685,Kids,Lifestyle,Dunk Low,M,4.0,6039.8633948635625,0.0,0.0,2025/05/22,Retail,Hyderabad,1377.72
686,2686,Women,Lifestyle,Blazer Mid,L,1.482213438735178,9585.39,1.03,0.0,2025/07/03,Retail,Hyderabad,761.26
687,2687,Women,Lifestyle,Waffle One,8,1.482213438735178,2381.94,0.0,0.0,30-09-2024,Retail,Delhi,1457.93
688,2031,Women,Soccer,Phantom GT,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-07-12,Online,Mumbai,3119.37
689,2689,Women,Basketball,LeBron 20,L,1.482213438735178,5260.17,0.0,0.0,2025/01/28,Retail,Mumbai,1402.81
690,2690,Kids,Training,Metcon 7,6,1.482213438735178,6039.8633948635625,0.0,0.0,2024/11/21,Online,Mumbai,1125.71
691,2042,Men,Running,Air Zoom,L,1.482213438735178,6039.8633948635625,0.8,0.0,10-12-2024,Online,Delhi,-151.26
692,2692,Women,Training,Metcon 7,XL,1.482213438735178,6039.8633948635625,0.47,0.0,2024-06-02,Online,Bangalore,2528.27
693,2693,Kids,Training,ZoomX Invincible,10,1.482213438735178,6039.8633948635625,0.0,0.0,2025/05/11,Online,Bangalore,262.12
694,2694,Women,Training,Metcon 7,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024/07/25,Online,hyderbad,-249.45
695,2695,Men,Basketball,Air Jordan,L,1.482213438735178,6039.8633948635625,0.0,0.0,12-10-2024,Online,hyderbad,3234.28
696,2696,Women,Lifestyle,Blazer Mid,L,1.482213438735178,6039.8633948635625,1.0,0.0,2024/11/22,Online,Mumbai,66.43
697,2697,Men,Basketball,Air Jordan,M,1.482213438735178,6039.8633948635625,0.09,0.0,2025/06/25,Online,Delhi,681.86
698,2698,Men,Basketball,LeBron 20,XL,1.482213438735178,6039.8633948635625,0.02,0.0,10-12-2024,Retail,Mumbai,1680.5
699,2699,Men,Lifestyle,Dunk Low,XL,0.0,6039.8633948635625,0.0,0.0,2025/02/21,Online,Mumbai,1052.65
700,2700,Kids,Training,Metcon 7,XL,0.0,6039.8633948635625,0.48,0.0,2025/07/11,Retail,bengaluru,1423.83
701,2701,Men,Training,SuperRep Go,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/11/29,Online,Delhi,2007.01
702,2702,Men,Basketball,Kyrie Flytrap,XL,0.0,6039.8633948635625,0.0,0.0,2024/12/16,Online,Pune,687.32
703,2703,Kids,Running,Pegasus Turbo,L,1.482213438735178,5214.32,0.0,0.0,2025-06-24,Online,Kolkata,-637.13
704,2704,Women,Basketball,LeBron 20,L,1.482213438735178,5094.43,0.0,0.0,10-12-2024,Online,Hyd,1765.36
705,2705,Men,Running,Pegasus Turbo,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-01-07,Retail,Pune,-37.88
706,2706,Women,Training,ZoomX Invincible,XL,0.0,6039.8633948635625,0.0,0.0,08-05-2025,Retail,Kolkata,3153.1
707,2707,Men,Running,Free RN,XL,1.482213438735178,2996.2,0.49,0.0,10-12-2024,Online,Hyderabad,2913.41
708,2708,Kids,Basketball,Kyrie Flytrap,L,1.482213438735178,4523.72,0.0,0.0,2024/10/14,Online,hyderbad,-237.9
709,2709,Kids,Running,Free RN,10,1.0,6302.98,0.48,3277.55,2025/03/08,Retail,Delhi,2835.93
710,2710,Women,Lifestyle,Blazer Mid,M,2.0,4669.75,0.0,0.0,10-12-2024,Retail,Bangalore,-987.12
711,2711,Men,Soccer,Mercurial Superfly,7,2.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,Delhi,756.18
712,2712,Women,Running,Pegasus Turbo,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/07/22,Retail,Delhi,3024.11
713,2713,Men,Lifestyle,Air Force 1,L,1.0,7877.36,0.55,3544.81,2025/05/10,Retail,Kolkata,3663.49
714,2026,Women,Running,Air Zoom,L,1.482213438735178,2491.06,0.0,0.0,04-09-2024,Retail,Bangalore,1660.44
715,2715,Kids,Basketball,LeBron 20,L,0.0,6039.8633948635625,1.07,0.0,2025-06-13,Online,Kolkata,-1164.37
716,2716,Kids,Training,SuperRep Go,M,0.0,4830.96,0.0,0.0,17-11-2024,Online,Pune,1344.73
717,2717,Men,Running,Free RN,M,0.0,9473.09,0.0,0.0,17-11-2024,Online,Delhi,3055.36
718,2718,Men,Basketball,LeBron 20,7,1.482213438735178,8485.23,0.0,0.0,10-12-2024,Retail,bengaluru,637.62
719,2719,Women,Training,Metcon 7,L,1.482213438735178,4819.76,0.0,0.0,2024-03-22,Retail,Kolkata,2066.12
720,2720,Kids,Training,ZoomX Invincible,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,2548.78
721,2721,Kids,Training,Flex Trainer,L,0.0,6039.8633948635625,0.0,0.0,2023-11-11,Online,Bangalore,1275.23
722,2722,Women,Lifestyle,Dunk Low,L,0.0,6039.8633948635625,0.09,0.0,2024/09/30,Online,Kolkata,818.65
723,2723,Women,Lifestyle,Dunk Low,XL,1.482213438735178,3403.54,0.0,0.0,2025/03/10,Online,Kolkata,221.41
724,2724,Women,Training,Flex Trainer,L,1.482213438735178,8007.22,0.0,0.0,2025-01-16,Online,Delhi,1190.2
725,2012,Men,Lifestyle,Dunk Low,XL,1.482213438735178,2174.89,0.0,0.0,10-12-2024,Retail,Kolkata,-406.38
726,2726,Women,Training,Flex Trainer,L,1.482213438735178,6039.8633948635625,0.48,0.0,2024/08/19,Retail,Pune,1392.27
727,2727,Men,Lifestyle,Waffle One,M,1.482213438735178,6154.32,0.94,0.0,10-12-2024,Online,Kolkata,2004.4
728,2018,Kids,Soccer,Tiempo Legend,L,1.482213438735178,6039.8633948635625,0.0,0.0,15-02-2025,Retail,bengaluru,-701.28
729,2729,Kids,Training,Flex Trainer,L,1.482213438735178,6383.55,0.0,0.0,2025/04/29,Retail,Delhi,2079.06
730,2730,Women,Lifestyle,Dunk Low,L,1.0,6039.8633948635625,0.0,0.0,10-12-2024,Online,hyderbad,2140.93
731,2731,Kids,Lifestyle,Dunk Low,M,3.0,6039.8633948635625,0.0,0.0,28-03-2025,Online,Kolkata,3961.27
732,2732,Women,Training,SuperRep Go,M,0.0,3402.8,0.0,0.0,2025-03-01,Online,Hyderabad,1045.5
733,2733,Women,Running,Free RN,L,1.482213438735178,6743.38,0.0,0.0,2024-11-22,Online,Pune,1908.63
734,2734,Women,Soccer,Tiempo Legend,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/07/10,Online,Bangalore,1229.08
735,2735,Kids,Running,Free RN,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/08/05,Online,Kolkata,928.63
736,2736,Men,Soccer,Tiempo Legend,L,1.482213438735178,6039.8633948635625,0.49,0.0,2025-02-22,Retail,Delhi,3042.49
737,2737,Kids,Basketball,Kyrie Flytrap,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024/09/10,Retail,Mumbai,144.37
738,2738,Women,Training,ZoomX Invincible,M,3.0,6039.8633948635625,0.39,0.0,2025-05-11,Retail,Pune,-712.53
739,2739,Kids,Running,Free RN,L,2.0,6039.8633948635625,0.26,0.0,2025/02/04,Online,Kolkata,2350.69
740,2740,Women,Lifestyle,Air Force 1,XL,1.0,4922.19,0.0,0.0,10-12-2024,Retail,bengaluru,3820.48
741,2741,Women,Training,SuperRep Go,L,1.482213438735178,5241.9,0.0,0.0,2025-01-15,Online,Hyderabad,-295.49
742,2742,Kids,Lifestyle,Blazer Mid,XL,1.482213438735178,7063.25,0.0,0.0,2024/11/14,Online,Mumbai,3746.48
743,2003,Women,Training,ZoomX Invincible,XL,4.0,7850.87,1.02,-628.07,2025/04/01,Online,Kolkata,992.14
744,2744,Men,Running,Pegasus Turbo,L,1.0,7951.27,0.0,0.0,10-12-2024,Retail,Delhi,-154.17
745,2745,Men,Soccer,Phantom GT,XL,1.482213438735178,6039.8633948635625,0.94,0.0,2024/12/31,Retail,hyderbad,501.65
746,2746,Women,Basketball,Air Jordan,L,1.482213438735178,9795.69,0.0,0.0,21-09-2024,Online,Mumbai,1044.46
747,2747,Men,Soccer,Tiempo Legend,XL,4.0,2483.97,0.0,0.0,10-12-2024,Online,Delhi,-609.36
748,2748,Men,Basketball,Kyrie Flytrap,XL,1.482213438735178,6039.8633948635625,0.05,0.0,14-08-2024,Retail,Pune,1010.96
749,2028,Kids,Training,ZoomX Invincible,L,1.482213438735178,5474.79,0.0,0.0,2025/03/01,Online,Pune,-682.62
750,2750,Women,Lifestyle,Dunk Low,L,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Hyderabad,2924.09
751,2751,Men,Basketball,Air Jordan,XL,1.482213438735178,4776.83,0.0,0.0,2025/03/09,Retail,Delhi,2857.99
752,2752,Kids,Lifestyle,Waffle One,L,0.0,6039.8633948635625,0.0,0.0,2025/02/23,Retail,Pune,341.26
753,2753,Men,Running,Pegasus Turbo,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/12/02,Retail,Kolkata,-364.23
754,2754,Kids,Training,ZoomX Invincible,XL,1.0,6039.8633948635625,0.0,0.0,2025-01-03,Online,Kolkata,3565.12
755,2755,Men,Running,React Infinity,M,3.0,8574.0,0.0,0.0,24-12-2024,Online,bengaluru,161.95
756,2756,Women,Lifestyle,Waffle One,L,1.482213438735178,8510.85,1.11,0.0,2023-09-21,Retail,bengaluru,1491.91
757,2757,Men,Soccer,Phantom GT,L,0.0,3101.14,0.0,0.0,2025/05/21,Online,hyderbad,-271.85
758,2758,Women,Lifestyle,Waffle One,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Pune,3986.03
759,2759,Kids,Soccer,Premier III,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-01-26,Retail,Delhi,1822.72
760,2760,Men,Training,SuperRep Go,7,1.482213438735178,6039.8633948635625,0.0,0.0,2025/05/28,Online,Mumbai,1496.19
761,2761,Kids,Soccer,Premier III,M,4.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,2588.03
762,2762,Women,Running,Pegasus Turbo,L,2.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Mumbai,-355.55
763,2763,Women,Soccer,Phantom GT,10,4.0,3328.58,0.0,0.0,2024/07/31,Online,Pune,-763.34
764,2764,Kids,Lifestyle,Blazer Mid,L,1.482213438735178,7776.94,0.0,0.0,2025/03/17,Retail,Kolkata,-532.24
765,2765,Women,Soccer,Premier III,M,1.482213438735178,6370.84,0.0,0.0,2025/06/24,Online,Mumbai,1609.7
766,2766,Women,Lifestyle,Dunk Low,L,1.482213438735178,2609.07,0.0,0.0,2024/12/23,Retail,Mumbai,-265.27
767,2767,Kids,Basketball,Zoom Freak,L,1.482213438735178,6887.39,0.0,0.0,2025/07/21,Online,Delhi,1562.76
768,2768,Men,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/01/03,Online,Pune,3525.96
769,2050,Men,Basketball,LeBron 20,L,1.482213438735178,8335.48,0.57,0.0,2025/06/30,Retail,Mumbai,832.37
770,2770,Men,Soccer,Tiempo Legend,9,1.482213438735178,6039.8633948635625,0.7,0.0,22-08-2024,Online,Kolkata,-1095.12
771,2771,Men,Running,Pegasus Turbo,M,1.482213438735178,5222.92,0.0,0.0,2025-05-26,Online,Delhi,1804.67
772,2772,Kids,Basketball,Zoom Freak,12,1.482213438735178,6039.8633948635625,0.0,0.0,04-01-2025,Online,Pune,2332.29
773,2773,Women,Training,ZoomX Invincible,M,1.0,5045.62,1.21,-1059.58,02-04-2025,Online,hyderbad,1191.02
774,2774,Women,Running,Free RN,XL,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,bengaluru,585.97
775,2775,Men,Lifestyle,Air Force 1,L,1.482213438735178,6039.8633948635625,0.73,0.0,10-12-2024,Online,Pune,2329.33
776,2776,Men,Training,Flex Trainer,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025-03-17,Retail,Mumbai,1143.68
777,2777,Kids,Basketball,Air Jordan,XL,1.482213438735178,9062.25,0.0,0.0,10-12-2024,Retail,Kolkata,-9.69
778,2778,Kids,Soccer,Phantom GT,11,0.0,4462.26,0.0,0.0,2025/06/20,Online,Hyd,1006.73
779,2779,Kids,Basketball,Kyrie Flytrap,L,1.482213438735178,6039.8633948635625,0.09,0.0,2024-12-06,Online,bengaluru,-187.36
780,2780,Men,Training,Metcon 7,6,1.0,4308.75,0.32,2929.95,10-12-2024,Online,Hyderabad,799.35
781,2781,Men,Training,Metcon 7,12,1.0,6546.59,0.68,2094.91,2023-09-03,Retail,Bangalore,1504.31
782,2782,Women,Training,ZoomX Invincible,8,1.482213438735178,8292.37,0.0,0.0,10-12-2024,Online,Pune,-816.55
783,2783,Women,Running,React Infinity,L,1.482213438735178,6039.8633948635625,0.36,0.0,08-09-2024,Retail,Pune,134.95
784,2784,Women,Basketball,Kyrie Flytrap,M,1.482213438735178,6039.8633948635625,0.0,0.0,2025/01/28,Online,Pune,2982.03
785,2785,Women,Lifestyle,Blazer Mid,L,2.0,6039.8633948635625,0.0,0.0,20-10-2024,Retail,Hyderabad,-834.71
786,2786,Women,Lifestyle,Blazer Mid,9,1.482213438735178,6039.8633948635625,0.59,0.0,20-10-2024,Online,Hyd,3872.35
787,2787,Kids,Training,Metcon 7,12,3.0,3440.88,0.0,0.0,2024/08/31,Online,Pune,22.93
788,2788,Women,Soccer,Mercurial Superfly,M,1.482213438735178,7478.84,0.0,0.0,2024-01-04,Retail,Hyd,-18.4
789,2789,Kids,Lifestyle,Dunk Low,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024-01-15,Retail,Kolkata,1756.75
790,2790,Kids,Running,React Infinity,XL,1.482213438735178,6039.8633948635625,0.0,0.0,17-08-2024,Retail,Delhi,2554.82
791,2791,Kids,Training,Metcon 7,M,1.482213438735178,6039.8633948635625,0.0,0.0,2024-05-29,Retail,Delhi,1194.43
792,2792,Kids,Lifestyle,Waffle One,L,1.482213438735178,4338.16,0.0,0.0,08-05-2025,Online,Kolkata,-328.05
793,2793,Men,Running,Pegasus Turbo,XL,0.0,6039.8633948635625,0.0,0.0,2024/10/12,Retail,bengaluru,922.24
794,2794,Women,Soccer,Mercurial Superfly,L,1.482213438735178,6039.8633948635625,1.22,0.0,10-12-2024,Online,Mumbai,3833.78
795,2795,Women,Running,React Infinity,L,0.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Delhi,-615.37
796,2796,Men,Lifestyle,Dunk Low,12,1.482213438735178,2849.49,0.0,0.0,2023-11-08,Retail,Mumbai,2597.58
797,2797,Women,Lifestyle,Dunk Low,L,1.482213438735178,2162.29,0.0,0.0,2025-03-30,Retail,Delhi,3158.47
798,2798,Kids,Lifestyle,Dunk Low,M,1.482213438735178,8546.98,0.0,0.0,10-12-2024,Retail,Mumbai,430.88
799,2799,Kids,Training,SuperRep Go,L,3.0,2359.47,0.54,3256.07,08-07-2025,Online,Mumbai,3165.65
800,2800,Women,Running,React Infinity,6,0.0,8737.08,0.9,0.0,13-03-2025,Online,Delhi,1737.0
801,2801,Women,Running,React Infinity,8,2.0,6039.8633948635625,0.0,0.0,2024-02-13,Retail,Mumbai,2966.12
802,2802,Men,Running,Free RN,L,3.0,6039.8633948635625,0.0,0.0,2024-01-19,Online,Kolkata,-231.73
803,2803,Women,Soccer,Mercurial Superfly,XL,0.0,6039.8633948635625,0.0,0.0,2023-11-02,Online,hyderbad,83.11
804,2804,Kids,Running,Pegasus Turbo,XL,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,hyderbad,2270.96
805,2805,Women,Running,Pegasus Turbo,L,1.482213438735178,6039.8633948635625,0.82,0.0,2023-08-28,Online,Pune,2037.76
806,2806,Kids,Basketball,Kyrie Flytrap,7,3.0,4466.78,0.0,0.0,2024-02-10,Online,Bangalore,2407.08
807,2807,Kids,Training,ZoomX Invincible,L,2.0,6039.8633948635625,0.0,0.0,01-10-2024,Online,hyderbad,875.36
808,2808,Women,Running,Pegasus Turbo,L,0.0,7810.49,0.0,0.0,10-12-2024,Online,bengaluru,-65.85
809,2809,Women,Running,Free RN,L,0.0,3260.38,0.08,0.0,10-12-2024,Retail,Mumbai,-554.84
810,2810,Men,Running,Air Zoom,7,2.0,2943.44,0.53,2766.83,10-12-2024,Retail,hyderbad,405.67
811,2811,Men,Basketball,Zoom Freak,8,3.0,9153.02,0.0,0.0,24-01-2025,Retail,Bangalore,-77.61
812,2812,Men,Basketball,LeBron 20,L,2.0,9507.39,0.01,18824.63,08-08-2024,Online,Kolkata,2570.01
813,2813,Men,Running,Free RN,M,4.0,7450.8,0.0,0.0,10-12-2024,Online,bengaluru,2098.29
814,2814,Kids,Running,React Infinity,M,0.0,6039.8633948635625,0.0,0.0,2024/10/07,Online,Delhi,1702.06
815,2815,Kids,Training,Flex Trainer,L,0.0,6039.8633948635625,1.16,0.0,10-12-2024,Online,Kolkata,3281.98
816,2816,Men,Basketball,LeBron 20,M,3.0,5983.35,0.0,0.0,22-01-2025,Retail,Hyderabad,916.13
817,2032,Women,Soccer,Mercurial Superfly,10,2.0,6039.8633948635625,0.96,0.0,16-10-2024,Online,Kolkata,-596.41
818,2818,Kids,Soccer,Premier III,L,1.482213438735178,6039.8633948635625,0.0,0.0,2025/05/08,Retail,Pune,-797.91
819,2819,Kids,Soccer,Premier III,9,1.482213438735178,7645.41,0.0,0.0,2025-01-20,Retail,bengaluru,593.62
820,2820,Women,Lifestyle,Blazer Mid,M,4.0,8659.15,0.0,0.0,2024/08/05,Online,Mumbai,2078.39
821,2821,Kids,Lifestyle,Air Force 1,L,0.0,3360.35,0.0,0.0,2025/04/08,Online,Delhi,2991.25
822,2822,Women,Lifestyle,Blazer Mid,11,1.482213438735178,8314.34,0.0,0.0,10-07-2025,Retail,Bangalore,-1145.98
823,2823,Men,Soccer,Mercurial Superfly,L,1.0,6039.8633948635625,0.0,0.0,27-07-2024,Retail,Mumbai,-1125.91
824,2824,Men,Basketball,Air Jordan,L,4.0,5123.35,0.0,0.0,2024/11/02,Online,Mumbai,1620.37
825,2825,Kids,Training,SuperRep Go,M,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Pune,2322.87
826,2826,Kids,Lifestyle,Blazer Mid,M,2.0,6039.8633948635625,0.01,0.0,10-12-2024,Retail,bengaluru,262.81
827,2827,Men,Basketball,Air Jordan,L,0.0,4278.28,1.17,0.0,2025/01/27,Retail,Hyderabad,860.32
828,2828,Women,Training,ZoomX Invincible,XL,1.482213438735178,2095.0,0.0,0.0,05-09-2024,Online,hyderbad,-831.4
829,2829,Men,Basketball,LeBron 20,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024-07-17,Online,Kolkata,2539.92
830,2830,Men,Basketball,Air Jordan,L,1.482213438735178,8572.48,0.88,-1028.7,10-12-2024,Online,Delhi,1221.09
831,2831,Women,Training,SuperRep Go,7,4.0,6039.8633948635625,0.0,0.0,2024/11/10,Online,Mumbai,3134.87
832,2832,Kids,Basketball,Kyrie Flytrap,L,0.0,6039.8633948635625,0.15,0.0,2024-05-17,Retail,Hyd,752.0
833,2833,Women,Training,Flex Trainer,XL,4.0,2224.9,0.0,0.0,2025/01/19,Online,Pune,-16.04
834,2834,Kids,Training,Flex Trainer,M,1.482213438735178,9544.08,0.0,0.0,2024-09-05,Retail,Kolkata,575.58
835,2835,Women,Lifestyle,Air Force 1,L,1.482213438735178,9240.64,0.63,0.0,2024-10-07,Retail,Pune,1873.76
836,2836,Men,Basketball,Kyrie Flytrap,L,0.0,9098.9,0.75,0.0,2025-07-22,Retail,Delhi,2729.87
837,2837,Women,Running,Pegasus Turbo,L,1.482213438735178,8889.68,0.0,0.0,10-12-2024,Online,Mumbai,2191.17
838,2838,Women,Basketball,Air Jordan,XL,4.0,8605.73,0.0,0.0,08-01-2025,Retail,Pune,-990.99
839,2839,Men,Lifestyle,Waffle One,6,1.482213438735178,6039.8633948635625,0.0,0.0,03-03-2025,Online,Hyd,2992.52
840,2050,Women,Lifestyle,Blazer Mid,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-11-28,Online,Kolkata,3407.87
841,2841,Men,Basketball,LeBron 20,M,1.0,4166.94,0.0,0.0,10-12-2024,Online,Delhi,2865.93
842,2842,Women,Soccer,Phantom GT,M,1.482213438735178,6039.8633948635625,0.0,0.0,2025-01-19,Online,Bangalore,-1193.98
843,2843,Men,Training,SuperRep Go,12,1.482213438735178,6039.8633948635625,0.0,0.0,25-04-2025,Online,Mumbai,3574.05
844,2844,Men,Lifestyle,Waffle One,L,2.0,6495.53,0.23,10003.12,10-12-2024,Retail,Mumbai,-951.85
845,2845,Men,Training,ZoomX Invincible,L,1.482213438735178,6039.8633948635625,0.0,0.0,2023-10-31,Retail,Pune,40.98
846,2846,Kids,Training,ZoomX Invincible,L,1.482213438735178,2932.99,0.0,0.0,2024/10/29,Online,Pune,-543.26
847,2847,Men,Training,Metcon 7,XL,0.0,6039.8633948635625,0.16,0.0,16-11-2024,Online,Bangalore,3988.85
848,2848,Kids,Running,Free RN,8,1.482213438735178,9476.8,0.03,0.0,2024/08/14,Online,Hyderabad,-350.03
849,2008,Men,Running,Air Zoom,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2024-07-25,Retail,Mumbai,-639.42
850,2850,Kids,Lifestyle,Waffle One,XL,2.0,6039.8633948635625,0.0,0.0,2024-11-10,Retail,Pune,458.86
851,2851,Kids,Lifestyle,Blazer Mid,XL,1.482213438735178,2241.11,0.0,0.0,2024-12-28,Online,Mumbai,1243.95
852,2852,Kids,Running,React Infinity,8,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Delhi,-234.16
853,2853,Women,Basketball,Kyrie Flytrap,XL,1.482213438735178,6039.8633948635625,0.0,0.0,2025/02/06,Retail,hyderbad,3841.05
854,2854,Women,Basketball,LeBron 20,L,1.482213438735178,6039.8633948635625,0.98,0.0,2023-11-07,Online,Pune,1103.35
855,2855,Kids,Basketball,Air Jordan,L,1.482213438735178,2809.8,0.0,0.0,20-04-2025,Online,Mumbai,-425.73
856,2856,Kids,Basketball,Kyrie Flytrap,M,1.482213438735178,6039.8633948635625,1.14,0.0,2023-10-12,Online,Kolkata,3137.85
857,2857,Women,Running,React Infinity,10,1.482213438735178,4105.44,0.73,0.0,25-08-2024,Online,Kolkata,3197.09
858,2858,Kids,Lifestyle,Air Force 1,L,0.0,6039.8633948635625,0.6,0.0,2024/10/26,Retail,Pune,2847.01
859,2859,Women,Lifestyle,Air Force 1,7,1.482213438735178,6039.8633948635625,0.0,0.0,10-12-2024,Online,Pune,566.34
860,2860,Kids,Lifestyle,Air Force 1,XL,1.482213438735178,7568.04,0.0,0.0,2025/04/07,Retail,hyderbad,1365.3
861,2861,Kids,Training,ZoomX Invincible,XL,0.0,6039.8633948635625,0.0,0.0,2025/04/20,Online,Pune,650.99
862,2862,Kids,Soccer,Phantom GT,9,4.0,7940.29,1.02,-635.22,11-11-2024,Retail,Delhi,1803.25
863,2863,Women,Training,Metcon 7,6,1.482213438735178,8609.77,0.0,0.0,2024-11-23,Retail,Pune,-711.07
864,2864,Kids,Soccer,Tiempo Legend,L,1.482213438735178,6445.79,0.45,-3545.18,2025/03/23,Online,bengaluru,1534.89
865,2865,Women,Soccer,Phantom GT,L,1.0,6039.8633948635625,0.71,0.0,2024/12/16,Retail,Kolkata,-94.06
866,2866,Kids,Training,SuperRep Go,11,2.0,6039.8633948635625,0.0,0.0,09-01-2025,Online,Pune,273.28
867,2867,Men,Soccer,Mercurial Superfly,11,1.0,9936.58,0.0,0.0,2025-02-20,Online,Hyd,3190.43
868,2868,Women,Running,React Infinity,M,1.482213438735178,7379.45,0.0,0.0,2024/10/23,Retail,Delhi,-688.14
869,2869,Kids,Soccer,Premier III,M,4.0,6039.8633948635625,0.0,0.0,26-07-2024,Online,Pune,1550.3
870,2870,Kids,Training,Metcon 7,M,1.0,9633.68,0.0,0.0,2024/10/05,Retail,Delhi,771.96
871,2871,Men,Training,Flex Trainer,M,1.0,2294.09,0.0,0.0,22-07-2025,Retail,Bangalore,1002.21
872,2872,Men,Basketball,Kyrie Flytrap,M,1.482213438735178,3953.13,0.0,0.0,2024-01-08,Online,Kolkata,3414.32
873,2873,Women,Running,Air Zoom,L,1.482213438735178,9050.52,0.86,0.0,10-12-2024,Retail,bengaluru,3364.79
874,2874,Women,Soccer,Mercurial Superfly,L,1.482213438735178,6039.8633948635625,0.01,0.0,2024-03-04,Retail,Delhi,-109.71
875,2875,Women,Lifestyle,Dunk Low,L,4.0,7401.53,0.0,0.0,2024/09/16,Retail,Bangalore,1559.28
876,2876,Kids,Lifestyle,Waffle One,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024/08/21,Retail,Hyd,-94.98
877,2877,Women,Basketball,Kyrie Flytrap,L,1.482213438735178,6039.8633948635625,0.0,0.0,2024-12-08,Retail,Kolkata,3327.04
878,2878,Women,Training,ZoomX Invincible,M,1.482213438735178,9213.58,1.23,0.0,10-12-2024,Retail,Hyderabad,3968.86
879,2879,Kids,Basketball,Zoom Freak,M,1.482213438735178,2831.62,0.0,0.0,03-02-2025,Retail,bengaluru,1053.25
880,2880,Kids,Basketball,Air Jordan,9,0.0,8132.33,0.63,0.0,19-05-2025,Retail,Delhi,191.67
881,2050,Kids,Basketball,Zoom Freak,6,3.0,6039.8633948635625,0.0,0.0,30-06-2025,Retail,Kolkata,-1000.03
882,2882,Men,Training,Metcon 7,9,2.0,6039.8633948635625,0.9,0.0,10-12-2024,Retail,Kolkata,-127.44
883,2883,Kids,Soccer,Premier III,L,1.482213438735178,6039.8633948635625,0.0,0.0,24-03-2025,Online,Delhi,1627.33
884,2884,Kids,Running,Pegasus Turbo,7,1.482213438735178,9897.0,0.0,0.0,10-05-2025,Online,hyderbad,-156.47
885,2885,Women,Lifestyle,Blazer Mid,XL,0.0,7671.31,0.0,0.0,10-12-2024,Retail,Kolkata,3394.27
886,2886,Kids,Running,Free RN,XL,0.0,8164.32,0.94,0.0,19-08-2024,Retail,Pune,286.3
887,2887,Women,Lifestyle,Waffle One,L,1.482213438735178,9292.33,0.0,0.0,2024-02-25,Online,hyderbad,3747.95
888,2888,Kids,Running,Air Zoom,L,1.482213438735178,8956.73,1.17,0.0,2025/06/24,Online,Pune,2320.49
889,2889,Women,Basketball,Zoom Freak,M,1.482213438735178,6039.8633948635625,1.23,0.0,2024/09/01,Online,Hyd,2447.88
890,2890,Men,Soccer,Phantom GT,L,1.482213438735178,6039.8633948635625,0.0,0.0,23-05-2025,Retail,Bangalore,-147.78
891,2891,Women,Running,Air Zoom,L,0.0,6039.8633948635625,0.0,0.0,10-12-2024,Retail,Hyderabad,439.35
